1	1	1	1	1
0	1.97854e-11	-1.122534e-08	1.624097e-08	-5.625395e-09
0	1.794535e-16	3.152783e-08	-4.760732e-08	7.780808e-10
0	1.218074e-09	-6.914454e-10	2.390378e-08	2.033879e-08
1	1	1	1	1
0	1.97854e-11	-1.122534e-08	1.624097e-08	-5.625395e-09
0	1.794535e-16	3.152783e-08	-4.760732e-08	7.780808e-10
0	1.218074e-09	-6.914454e-10	2.390378e-08	2.033879e-08
1	1	1	0.9999996	0.9999997
1.432553e-05	-5.171429e-05	-1.752534e-05	-0.0001856522	0.0001960844
8.792075e-05	-0.0001029074	-0.0001170916	0.0008278945	0.0008313437
-3.707374e-06	2.962506e-06	-2.245856e-06	-7.401544e-06	-6.327542e-06
0.9999999	1	1	0.9999871	0.9999872
2.420483e-05	-0.0001874881	-1.565456e-05	-0.00176528	0.001801676
0.0003743282	-0.0002103741	-0.0002049786	0.004730343	0.004697249
-2.096006e-05	4.888103e-06	-6.468457e-06	-0.0006399148	0.0005752862
0.9999998	0.9999999	1	0.9999322	0.9999345
2.217929e-05	-0.0002497676	1.531374e-05	-0.004383371	0.004425731
0.0007437654	-0.000303595	-0.000301717	0.0106506	0.01042874
-3.223307e-05	3.319981e-06	-1.448614e-05	-0.001751496	0.001651958
0.9999993	0.9999999	1	0.9998026	0.9998147
2.064475e-05	-0.0002616009	-7.678989e-06	-0.007865969	0.007909011
0.001190831	-0.0003591165	-0.0003464502	0.01795788	0.01727146
-3.834737e-05	-2.666656e-06	-1.429874e-05	-0.003221951	0.003110545
0.9999985	0.9999999	1	0.999572	0.9996099
1.725218e-05	-0.0002520181	-1.834042e-05	-0.01206507	0.01210129
0.001719331	-0.0003699349	-0.0003481788	0.02618844	0.02469821
-2.987387e-05	6.64258e-07	-1.242924e-05	-0.004944526	0.004854939
0.9999973	0.9999999	1	0.9992219	0.999311
2.745128e-05	-0.0002933589	-2.949433e-05	-0.01683598	0.01689667
0.002325774	-0.0003494611	-0.0003290755	0.03500552	0.03233799
-2.081073e-05	-2.836846e-06	-8.009043e-06	-0.006836459	0.006801472
0.9999955	0.9999999	1	0.998743	0.9989164
2.229938e-05	-0.0002999145	-3.668029e-05	-0.02211444	0.02214671
0.002992844	-0.0003134306	-0.0002821964	0.04410376	0.03995939
-1.989855e-05	-9.040137e-06	-6.960883e-06	-0.008847596	0.008870003
0.9999931	0.9999999	1	0.9981335	0.9984286
6.926803e-06	-0.0002884089	-4.164289e-05	-0.02780523	0.02777862
0.003723489	-0.0002740623	-0.0001975281	0.05326762	0.04740501
-9.612229e-06	-1.745173e-05	-4.533737e-06	-0.01091141	0.0110256
0.9999899	1	1	0.9973975	0.9978517
-2.221621e-05	-0.000295964	-2.237132e-05	-0.03385243	0.03371335
0.004492763	-0.0002037881	-0.0001110715	0.06231756	0.05459533
-3.424633e-07	-1.214216e-05	1.14238e-06	-0.01299163	0.01322669
0.999986	1	1	0.9965416	0.9971878
-5.415081e-05	-0.0003135747	-2.131529e-05	-0.04018379	0.03990797
0.005291202	-0.0001334546	-2.345274e-05	0.07115854	0.06152407
1.432037e-05	-4.372237e-07	4.785138e-06	-0.01505451	0.01544756
0.9999815	1	1	0.9955748	0.9964398
-9.933257e-05	-0.0003212757	5.173091e-05	-0.04675474	0.04630909
0.006087063	-6.824603e-05	5.003993e-05	0.07970075	0.06820848
1.055067e-06	-9.119286e-07	-1.620768e-05	-0.0171076	0.01763397
0.9999763	1	1	0.9945023	0.9956025
-0.0001327767	-0.0003204262	-2.98288e-06	-0.05349759	0.05290261
0.006884865	1.35024e-05	0.0001190024	0.08796453	0.07473664
9.118645e-07	2.733265e-06	-1.221603e-05	-0.01911742	0.01978441
0.9999707	1	1	0.9933395	0.9946789
-0.000165448	-0.0003276149	-5.071356e-05	-0.06039575	0.05965715
0.007659416	0.0001020149	0.0001773551	0.09584324	0.08108612
9.140212e-06	-1.841371e-06	-1.339247e-05	-0.02104886	0.02190546
0.9999647	1	1	0.9920898	0.9936643
-0.0001974891	-0.0003279171	-8.112142e-05	-0.06741838	0.06653957
0.00840797	0.0001606061	0.0002304326	0.1033826	0.08734593
1.72775e-05	-5.390718e-06	-1.365092e-05	-0.02290575	0.02396925
0.9999585	1	1	0.9907626	0.9925581
-0.0002207449	-0.0003798404	-8.748042e-05	-0.07452786	0.07354451
0.009116589	0.000202984	0.0002386875	0.1105709	0.09351713
3.631173e-05	-5.898411e-06	-1.0666e-05	-0.02468098	0.02596786
0.9999523	0.9999999	1	0.9893613	0.9913594
-0.0002544205	-0.0004021694	-7.967007e-05	-0.08172745	0.0806297
0.009764952	0.0002645546	0.0002773411	0.1174281	0.09963848
5.522198e-05	-1.143841e-06	-7.941502e-06	-0.02637526	0.02788656
0.9999464	0.9999999	1	0.9878948	0.9900731
-0.0002902518	-0.0003605707	-0.0001032031	-0.08899793	0.08779024
0.01035263	0.0002936409	0.0002914668	0.1239379	0.105662
7.475887e-05	-1.783435e-06	-5.000866e-06	-0.02797895	0.02972658
0.9999408	0.9999999	1	0.9863628	0.9886994
-0.0003174579	-0.0003665781	-8.423627e-05	-0.09632754	0.09501801
0.0108836	0.0003115808	0.0003294946	0.1301545	0.1115963
0.0001033112	7.280891e-06	5.676931e-06	-0.02948581	0.03148578
0.9999354	0.9999999	1	0.9847656	0.9872403
-0.0003404015	-0.0003997743	-9.720799e-05	-0.1036936	0.1022975
0.01135741	0.0003243354	0.0003486568	0.136122	0.1174445
0.0001255554	1.272405e-05	1.001286e-05	-0.03090641	0.03314579
0.9999306	0.9999999	1	0.9831105	0.9857036
-0.0003563437	-0.0004172446	-6.346499e-05	-0.111077	0.1096332
0.0117819	0.0003284764	0.0003087522	0.1418281	0.1231479
0.0001466996	1.929424e-05	1.803782e-05	-0.03225567	0.03469204
0.999926	0.9999999	0.9999999	0.9813958	0.9840907
-0.0003648557	-0.00043054	-7.957923e-05	-0.1184813	0.1170177
0.01216263	0.000290657	0.0003053247	0.147311	0.1287147
0.0001442689	1.792776e-05	1.927987e-05	-0.03352589	0.03612422
0.9999217	0.9999999	1	0.9796218	0.9824035
-0.0003643813	-0.0004631458	-0.000117651	-0.1258931	0.124435
0.01251341	0.0002666663	0.0003074399	0.1526019	0.1341531
0.0001400429	2.568684e-05	2.072479e-05	-0.0347101	0.03744679
0.9999177	0.9999999	1	0.9777907	0.9806458
-0.000358693	-0.0004117162	-8.854134e-05	-0.1333093	0.1318731
0.01282636	0.0002669049	0.0002584157	0.1577112	0.139455
0.0001416162	2.218055e-05	1.59941e-05	-0.03579418	0.03867304
0.9999139	0.9999999	1	0.9759039	0.9788234
-0.0003401432	-0.0004015003	-8.110961e-05	-0.140736	0.1393361
0.01311813	0.000189598	0.0002165734	0.1626403	0.1445923
0.0001387101	2.854588e-05	6.964339e-06	-0.0367864	0.03979127
0.9999102	0.9999999	1	0.9739597	0.9769314
-0.0003017648	-0.0003477007	-6.113519e-05	-0.1481461	0.1468313
0.01339359	0.0001807466	0.0001637344	0.1674403	0.1496003
0.0001452056	3.145167e-05	1.794239e-05	-0.0376696	0.04080915
0.9999067	1	1	0.9719543	0.974972
-0.0002539949	-0.0003891146	-3.679928e-05	-0.1555495	0.1543456
0.01366308	0.0001571721	0.0001387605	0.1721328	0.1544945
0.0001407563	3.179987e-05	1.757266e-05	-0.03846508	0.04169758
0.9999028	1	1	0.9698941	0.9729527
-0.0002195638	-0.0003933815	-9.898753e-05	-0.1629544	0.1618322
0.01393848	0.0001171776	8.082351e-05	0.1766859	0.159276
0.0001422843	4.103637e-05	2.747467e-05	-0.03915842	0.04248041
0.9998989	1	1	0.9677679	0.97087
-0.0001985688	-0.0004022832	-8.730457e-05	-0.1703825	0.1693096
0.01421715	7.387516e-05	8.201598e-05	0.1811507	0.163965
0.0001332923	4.756872e-05	2.47687e-05	-0.0397432	0.04314271
0.9998948	0.9999999	1	0.9655817	0.9687256
-0.0001817005	-0.0003728559	-9.81383e-05	-0.1777889	0.1767744
0.01450492	6.597944e-05	0.0001004934	0.1855408	0.1685616
0.0001183098	5.596889e-05	2.288194e-05	-0.04022042	0.04368859
0.9998902	1	1	0.9633398	0.9665284
-0.0001770839	-0.0003672074	-6.822652e-05	-0.1852018	0.1842105
0.01481625	8.282034e-06	6.71153e-05	0.189814	0.1730393
0.0001104465	6.512066e-05	7.048277e-06	-0.04058792	0.04412307
0.999885	1	1	0.9610428	0.9642799
-0.0001834331	-0.0003726307	-8.944565e-05	-0.1926076	0.1916168
0.01516309	-1.70099e-06	7.456577e-05	0.1939864	0.1774024
9.783528e-05	6.682888e-05	6.96494e-06	-0.04084435	0.0444493
0.9998792	1	1	0.9586928	0.9619755
-0.0001834978	-0.0003668348	-6.814329e-05	-0.1999804	0.1990137
0.01554097	3.182712e-05	6.860575e-05	0.1980826	0.1816623
9.104233e-05	6.721205e-05	4.840831e-06	-0.04097957	0.04467154
0.9998728	1	1	0.956291	0.9596207
-0.0001836699	-0.0003566138	-6.623669e-05	-0.2073411	0.2063834
0.01594993	2.777396e-05	5.447959e-05	0.202081	0.1858177
8.802751e-05	6.889919e-05	1.619793e-06	-0.04099439	0.04478703
0.9998657	1	1	0.9538408	0.9572099
-0.000167484	-0.0003576335	-3.508508e-05	-0.2146622	0.2137399
0.01638975	2.467379e-05	8.043769e-05	0.2060033	0.1898853
0.0001032925	7.418093e-05	8.58664e-06	-0.04087189	0.04481112
0.9998581	0.9999999	1	0.9513436	0.9547498
-0.0001419811	-0.0004112446	-6.062563e-05	-0.2219438	0.2210779
