0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.001160079	0.0004741485	-0.03984869	0.002368167	0.0001177192	-0.02824441	0.00204891	0.0002980232	-0.02790913	0.0004053116	2.30968e-05	-0.07665753	0.0001996756	-4.023314e-05	-0.07657111
-0.002575759	0.00127547	-0.01658797	-0.002500601	-0.002142414	-0.003173947	-0.003044866	0.0019297	-0.00349246	0.0005289912	-0.00429824	-0.1758516	-0.0003769994	0.004649162	-0.1734167
-0.0003895257	0.001274324	-0.009477139	-0.003490038	-0.001611561	-0.001622736	-0.003472157	0.001831353	-0.001742691	-0.0003471971	-0.01138374	-0.298661	-0.0002264977	0.01359731	-0.2780735
0.003097492	0.001392697	-0.006303191	-0.003678352	-0.001547858	-0.001171231	-0.004180148	0.00134781	-0.001259148	-0.0003471971	-0.01138374	-0.298661	-0.0002264977	0.01359731	-0.2780735
0.007532351	0.001360652	-0.004544854	-0.002600439	-0.0008575618	-0.001427159	-0.003895536	0.001426041	-0.001103431	-0.001730025	-0.01391098	-0.3335536	0.000192225	0.01716167	-0.2992183
0.01216285	0.001568259	-0.003069639	-0.001572445	4.805624e-05	-0.0005047768	-0.003848039	0.001773611	-0.0006079674	-0.00359863	-0.01605153	-0.3551275	0.0003114343	0.01990721	-0.3066599
0.01685453	0.001672574	-0.001984835	-0.001459382	0.0001147389	-0.0006031245	-0.00229422	0.001694635	-0.0007424504	-0.00578016	-0.01790822	-0.3656417	0.0003397465	0.02180263	-0.3047079
0.0207102	0.001896674	-0.001195073	-0.0008454546	0.0003010035	-0.0002544373	-0.001932308	0.0008773059	-0.0004202127	-0.008885562	-0.01876429	-0.3678977	0.0006526709	0.02386793	-0.2971888
0.02387848	0.001755912	-0.001233816	-0.0002728775	-4.097819e-05	-0.0002071261	-0.0006664544	0.001189113	-0.000366196	-0.01206696	-0.01974329	-0.364098	8.046627e-05	0.02490804	-0.2874076
0.02567124	0.001779012	-0.001218915	0.0002870336	2.607703e-06	-0.0002302229	-1.490116e-05	0.0007934868	-0.0002674758	-0.01630932	-0.0202693	-0.356257	-0.001208484	0.02580732	-0.2776355
0.0274114	0.001583558	-0.0020504	0.000535883	-1.750886e-05	-3.911555e-05	0.001722947	0.002899393	-0.001387298	-0.0194639	-0.02169609	-0.3457546	-0.003619492	0.02508014	-0.2691478
0.02728741	0.002161949	-0.0008016825	0.0006012619	6.780028e-05	-0.0001396984	0.0005630776	0.0004548579	0.0002741814	-0.02475828	-0.02169982	-0.333339	-0.007021427	0.02556369	-0.2625346
0.02698132	0.002091196	-0.001904368	0.0006109476	0.0001195818	-0.0001221895	0.001177005	0.0006448478	-0.000102073	-0.02936572	-0.02107248	-0.3197283	-0.01076758	0.02598688	-0.2575099
0.02536057	0.001954923	-0.001779199	0.0008108094	5.215406e-05	-0.0001382083	0.001066551	0.0004846603	0.0001266599	-0.03466606	-0.02090931	-0.3063947	-0.01635998	0.0257574	-0.2543271
0.02313571	0.002090581	-0.00205636	0.00089854	0.0003561378	0.0003334135	0.0006174669	0.0002287328	2.831221e-05	-0.04051328	-0.02020448	-0.2929777	-0.02243668	0.02581775	-0.2519965
0.02041692	0.002432488	-0.0017941	0.0004561618	0.0001981854	0.0003114343	0.0006016344	0.0003539026	0.0001199543	-0.04644841	-0.01918152	-0.2802163	-0.02992898	0.02596527	-0.2500504
0.01777546	0.002082941	-0.002634525	0.0004345551	0.0002004206	0.0001147389	0.0005785376	0.0003296882	-7.972121e-05	-0.05178005	-0.01854822	-0.268051	-0.0367716	0.02540648	-0.2476662
0.01484798	0.001409618	-0.002849102	0.0002758577	8.34465e-05	0.0003136694	0.0002896413	0.000159815	-0.0001322478	-0.05753487	-0.01826212	-0.2572536	-0.04366934	0.02448037	-0.2451569
0.01227828	0.001150111	-0.002503395	0.000109151	0.0001568347	0.000372529	0.000215508	0.0001661479	0.0003509223	-0.06255656	-0.01791567	-0.2474517	-0.05051792	0.0233762	-0.2419621
0.0098116	0.00122425	-0.003221631	-0.0001017004	0.0001642853	0.0003047287	0.0001370907	0.0002682209	-0.0001460314	-0.06692559	-0.01770556	-0.2383679	-0.05644113	0.02198815	-0.2381057
0.007997756	0.001300618	-0.003665686	-0.0001445413	0.0001639128	0.000179559	0.000125356	0.00038445	0.0001981854	-0.07041693	-0.01727566	-0.2307236	-0.06197244	0.02059862	-0.2342969
0.00588221	0.0005910581	-0.003901124	-0.0002659857	0.0001538545	0.0004462898	-0.000221096	0.0002097338	0.0002812594	-0.07430762	-0.01746118	-0.2239496	-0.06707758	0.01853555	-0.2304822
0.004148041	-0.0003920024	-0.004208088	-0.0004732981	-6.631017e-05	-0.0002831221	-0.0002322719	0.0002086163	0.0001575798	-0.07815063	-0.01719594	-0.2177089	-0.07153898	0.01682192	-0.2263457
